movie_id,genres,movie_title,original_language,overview,popularity,release_date,runtime
lucian-freud-portraits,"Not Available
",Lucian Freud: Portraits,en,"Filmmaker Jake Auerbach decides to offer a description of his friend Lucian Freud that's more truthful than the common media image by asking a number of people who have sat for Freud's portraits to share their experiences with the camera. They include several of Freud's friends and daughters, and the film becomes a depiction not only of his art, but also his private persona. Lucian Freud does not appear, with the exception of a brief shot at the end of the film.",0.6,09-06-2004,66
luck-1923,"Not Available
",Luck,en,"A young man is bet $100,000 that his famous luck can hold out and he can make that sum in one year's time, literally starting with nothing. He proceeds to Pennsylvania, where prize fight winnings are used to build a new town.",0.6,01-03-2023,70
luck-2004,"Not Available
",Luck,en,"Shane Bradley, who is fixated on ideas of luck and destiny, tries to win the girl of his dreams. After their relationship falters, Shane begins to think he might be unlucky and turns to gambling as an outlet for his obsession.",2.278,30-04-2004,91
lucky,"Not Available
",Lucky,en,"A documentary about the American lottery and some of the industry's biggest winners (and losers). Qang is a Vietnamese refugee, whose American dream materializes in the form of $22 million while working the floors of a meatpacking factory; James is a sheltered outcast living with his team of cats in a litter strewn bungalow, before chance pays him a multi-million dollar hand.",3.192,24-01-2010,90
lucky-2011,"Not Available
",Lucky,en,A wannabe serial killer wins the lottery and pursues his lifelong crush.,5.313,15-07-2011,103
lucky-2011-1,"Not Available
",Lucky,en,"A 10-year-old South African orphan leaves his Zulu village to make his own life in the city... only to find no one will help him, except a formidable Indian woman.",0.803,11-09-2011,100
lucky-bastard,"Not Available
",Lucky Bastard,en,"Rusty is a successful architect with the life of his dreams. However, when his boyfriend leaves town, Rusty meets a mysterious drifter names Denny who opens Rusty up to a strange new world.",1.303,14-07-2009,91
lucky-country,"Not Available
",Lucky Country,en,"1902....the Australian Federation is a year old. Twelve year-old Tom's father, Nat, has dragged him and his sister, Sarah, to an isolated farm at the edge of the woods. But Nat's dream of living off the land has died and he is losing his grip on sanity. When three ex-soldiers arrive at their cabin one night Tom, like his father, believes they are providence.",1.287,16-07-2009,96
lucky-dog-2014-1,"Not Available
",Lucky Dog,en,"Travis is a divorced architect and devoted father of two who has a hard time handling his unruly dog, Lucky, especially when he goes on dates, which Lucky has a habit of sabotaging.  Travis starts falling for a fellow architect, Amber, whose dog Cassie provides a convenient love interest for Lucky. Through Travis and Amber have a mutual attraction, they find themselves at odds when their architectural firm is hired by the wealthy Preston Spencer to design a destination retreat on Catalina Island, and Spencer wants all the architects to compete for the design he'll choose.  Unfortunately for Travis, the bigger problem is that Spencer has set his sights on Amber and she seems to be falling for him in return ...",0.906,29-08-2014,88
lucky-jim-2003,"Not Available
",Lucky Jim,en,"A rollicking adaptation of Kingsley Amis's first novel, Lucky Jim stars Stephen Tompkinson as Jim Dixon, a luckless lecturer at a provincial British university, trying to make a splash with his pompous boss, Professor Neddy Welch (Robert Hardy).  Jim is also trying to make it with the woman of his dreams, Christine Callaghan (Keeley Hawes, Othello and Wives and Daughters), while simultaneously being pursued by the woman of his nightmares, fellow lecturer Margaret Peel (Helen McCrory, Anna Karenina).  One (of many) complications is that Christine is the girlfriend of Professor Welch's egotistical artist son, Bertrand. Another is that Margaret keeps attempting suicide to get Jim's attention. But despite his misadventures, Jim keeps his eyes on the prize: a leg up on the ladder to a professorship in medieval history.",0.634,11-04-2003,104
lucky-life,"Not Available
",Lucky Life,en,"A group of friends travels to the beach to encourage Jason, recently diagnosed with terminal cancer. The journey is rooted in nostalgia and desire for a meaningful farewell, although the friends avoid the subject of Jason's illness. Some time later, as Mark and Karen plan to have a child, the beach trip lingers as a haunting memory in their new phase of life... Inspired by the poetry of Gerald Stern.",0.6,23-04-2010,97
lucky-one,"Not Available
",Lucky One,en,"Ageing gangster Vincent works long nights and dreams of another life. When he is unexpectedly given responsibility for his teenage daughter, his life starts to change.",0.937,27-01-2019,78
lucky-stiff-2014,"Not Available
",Lucky Stiff,en,"An English shoe salesman inherits 6 million dollars from a recently deceased uncle he has never met before, on the condition that he takes the uncle's corpse on a trip to Monte Carlo.",3.216,08-10-2014,78
luckystar-original-na-visual-to-animation,"Not Available
",Lucky☆Star: Original na Visual to Animation,ja,"The OVA features six separate stories revolving around the cast, some of which border on the bizarre; one of which is an MMORPG environment being played by Konata, Kagami, Tsukasa, and Nanako Kuroi, and another in which Kagami has a ""suggestive"" dream about Konata.",0.6,26-09-2008,42
lucretia-lombard,"Not Available
",Lucretia Lombard,en,Lucretia Morgan has been married to an old man for the past seven years. The marriage is loveless but the whole time Lucretia has been a devoted wife. Her husband Allen has been sick for some time. Lucretia thinks Allen is upset with her because she is going out to a charity ball and he has to stay. Allen understands she is young and she needs to socialize he is not upset with her for wanting to go out.,0.601,07-12-2023,70
lucy-2014,"Not Available
",Lucy,en,"A woman, accidentally caught in a dark deal, turns the tables on her captors and transforms into a merciless warrior evolved beyond human logic.",66.783,25-07-2014,89
lucy-must-be-traded-charlie-brown,"Not Available
","Lucy Must Be Traded, Charlie Brown",en,"Angst-ridden Charlie Brown attempts to motivate his team, while Lucy in right field nettles poor Chuck into a nervous wreck. With their losses mounting, Charlie Brown tries every remedy to score a win--even trading his own dog--yet nothing improves the team's dismal record. Then Chuck orchestrates ""the greatest trade in the history of baseball.""",1.349,29-08-2003,22
lucy-worsley-mozarts-london-odyssey,"Not Available
",Lucy Worsley: Mozart's London Odyssey,en,"Lucy Worsley traces the forgotten and fascinating story of the young Mozart's adventures in Georgian London. Arriving in 1764 as an eight-year-old boy, London held the promise of unrivalled musical opportunity. But in telling the telling the tale of Mozart's strange and unexpected encounters, Lucy reveals how life wasn't easy for the little boy in a big bustling city.  With the demands of a royal performance, the humiliation of playing keyboard tricks in a London pub, a near fatal illness and finding himself heckled on the streets, it was a lot for a child to take. But London would prove pivotal, for it was here that the young Mozart made his musical breakthrough, blossoming from a precocious performer into a powerful new composer.",1.694,21-06-2016,60
lucys-tale,Horror Fantasy Drama,Lucy's Tale,en,Lucy begins to realize she is not like the other teens in school.,2.16,21-07-2018,17
ludlow,"Not Available
",Ludlow,en,"Krista (Shannon Lark) leaves her boyfriend behind and drives to a rundown desert motel to await the arrival of her sister Maddy (Elissa Dowling). Broken and abused, Krista downs prescription pills and cheap vodka to forget her troubled past. As she sits alone in the motel room, her grip on reality lessens until neither Krista nor the viewer can tell what's real and what's not.",0.6,01-01-2010,67
lukluki,"Not Available
",Luk'Luk'I,en,Wayne Wapeemukwa directs a complex portrait of five Vancouverites living on the fringes of society during the 2010 Winter Olympics.,0.6,10-09-2017,90
lukluki-mother,"Not Available
",Luk'Luk'I: Mother,en,A full-time mother/part-time sex-worker goes missing in Vancouver's Downtown Eastside during the 2010 Winter Olympics.,0.6,07-09-2014,20
lullabye-for-a-storm,"Not Available
",Lullabye for a Storm,en,"""Tungkung Langit"" is a title that refers to the god in the Panay epic whose tears become rain, but in the short film, two young children do not weep but offer an intimate perspective into their lives as they speak to each other about their experience during a typhoon that devastated their city and left them orphans. Speaking to each other of their trauma through play and in the smallest of whispers before falling asleep becomes “a means by which these orphans heal”; the film reinforces and envisions this healing.",0.6,24-04-2013,20
lumbalu-agonia,"Not Available
",Lumbalú: Agonía,en,"Felipa awaits death with resentment towards her daughter Eva for refusing to follow the funeral traditions of Lumbalú from her town San Basilio de Palenque when her husband Juan died. The visits of the soul in pain of Juan are more common than before and more evident, and seems like Eva has learned to live with it. Filomena, Eva's aunt arrives and finds a dying Felipa, so she makes sure that, before the upcoming death of her sister, her niece does not make the same mistake she made with Juan.",0.6,21-11-2020,15
lumber-vs-jack,"Not Available
",Lumber vs. Jack,en,"Jack Woods is a simple man who finds himself in an extraordinary situation when he must rescue his estrange wife, Jill, from Genetically Modified killer trees. Jack soon finds himself the leader of a rag tag group of heroes out to save the world from the wildly spreading vegetation.",0.6,01-01-2014,86
lumberjack-man,"Not Available
",Lumberjack Man,en,"As the staff of Good Friends Church Camp prepares for a spring break filled with ""Fun Under the Son"", a demon logger rises from his sap boiler to wreak his vengeance and feast on flapjacks soaked in the blood of his victims.",9.772,16-10-2015,105
luna-2014,"Not Available
",Luna,en,Renowned artist and filmmaker Dave McKean (MirrorMask) brings his distinctive blend of live action and gorgeously wrought animation to this dreamlike reverie about four people whose weekend idyll in an isolated English seaside home becomes an opportunity for spiritual healing.,2.884,26-09-2014,106
lunarcy,"Not Available
",Lunarcy!,en,"In this irresistibly zany, sharp-witted documentary, director Simon Ennis introduces us to an unforgettable group of characters whose obsession with the moon and lunar colonization has given birth to utopian dreams of truly galactic proportions. (TIFF)",1.341,08-09-2012,77
lung-neaw-visits-his-neighbours,"Not Available
",Lung Neaw Visits His Neighbours,en,"We follow Lung Neaw living off the land and visiting neighbours in a world of simple realities. His is an existence marked by compassion for his environment and fellow villagers, and in Lung Neaw we see the basic truths of a humble man; another man making our world turn to a better revolution.",0.6,03-09-2011,154
lupano-leyva,"Not Available
",Lupano Leyva,en,A soldier dies during the Mexican Revolution.,0.6,04-02-2010,17
lupin-the-third-vs-detective-conan-the-movie,"Not Available
",Lupin the Third vs. Detective Conan: The Movie,ja,"Conan Edogawa sets out to apprehend Lupin the Third, the suspect of stealing a jewel called Cherry Sapphire. (A sequel to the TV special Lupin the Third vs. Detective Conan, 2009.)",14.609,07-12-2013,106
lupin-the-third-goemons-blood-spray,"Not Available
",Lupin the Third: Goemon's Blood Spray,ja,"A yakuza boss hires Goemon Ishikawa, a modern day samurai, to protect him aboard his cruise ship casino. Everything goes sideways when the famous thief, Lupin the Third, tries to rob the vessel. Lupin's being hunted by a powerful and mysterious man: the so called “Ghost of Bermuda.” With Goemon's employer dead in the ensuing chaos, his honor is at stake, and the only way to preserve it is with blood. But this opponent is like no other, and to make things right, Goemon may need to sharpen not only his sword, but himself as well!",13.576,04-02-2017,54
lupin-the-third-italian-game,"Not Available
",Lupin the Third: Italian Game,ja,"Lupin investigates the kidnapping of a former love in Italy, and is drawn into a game with an unknown enemy.",2.261,08-01-2016,91
lupin-the-third-jigens-gravestone,Animation Adventure Action Comedy,Lupin the Third: Jigen's Gravestone,ja,"Lupin & Jigen have their sights set on a treasure called the Little Comet, which is located in the heavily fortified country of East Doroa. During the heist, Jigen is almost killed by a sniper named Yael Okuzaki. His specialty is preparing tombstones for his targets before executing them. It's said that no one can survive after Yael makes their tombstone.",8.677,21-06-2014,51
lupin-the-third-operation-return-the-treasure,"Not Available
",Lupin the Third: Operation: Return the Treasure,ja,"After robbing a Moscow casino right under Zenigata's nose, Lupin sets his sights on stealing the Trick Diamond. He and Jigen head to the estate of the recently deceased Mark Williams, another master thief who's had the diamond, as well as other treasures, in his possession for years. However, instead of finding the diamond, Lupin &amp; Jigen find Fujiko, who tells them about Mark's dying wish - Lupin must return all the treasures the old thief stole to their rightful place. If this is done in time, the location of the diamond will be revealed, and Lupin can use it to get the real treasure, hidden in Gaudí's Sagrada Familia. Returning the stolen goods isn't easy though, as Zenigata and the casino boss' ruthless gang are on Lupin and friends' tail.",3.26,01-01-2003,90
lupin-the-third-princess-of-the-breeze-hidden-city-in-the-sky,"Not Available
",Lupin the Third: Princess of the Breeze - Hidden City in the Sky,ja,"The story is set in Shahalta, a tiny European city-state floating in the air with practically no contact with the outside world for years. The government is transitioning from a monarchy to a republic, and to celebrate the occasion, a national treasure exhibition is being held. Lupin infiltrates the exhibition for the secret royal treasures, but not before sky pirates snatch them first.",2.541,15-11-2013,90
lupin-the-third-record-of-observations-of-the-east-another-page,"Not Available
",Lupin the Third: Record of Observations of the East - Another Page,ja,"Lupin has become a suspect in the murder of a professor named Theo Argent. The professor had just discovered the missing page of Marco Polo's Record of Observations of the East travel journal. As Lupin is being pursued by the police, he ends up getting unlikely help from the granddaughter of Theo Argent, Lisa.",1.624,01-11-2012,92
lupin-the-third-seven-days-rhapsody,"Not Available
",Lupin the Third: Seven Days Rhapsody,ja,"After a successful heist at the race track, talented thief Lupin has his sights set on a valuable diamond set to be displayed in seven days. His plan is complicated when he saves a young girl named Michelle from a group of thugs. Michelle's father is very rich and connected to the diamond; her father also enlists an old mercenary friend of Jigen to persuade Jigen to work for him. Goemon has also been hired by Fujiko to assist her in her own plans for the diamond. With no one to turn to and double-crosses galore, can Lupin pull things together in a week?",4.079,10-10-2006,90
lupin-the-third-sweet-lost-night,"Not Available
",Lupin the Third: Sweet Lost Night,ja,"Gifted thief Lupin the Third scores a ""magic lamp"" and finds it contains a genie. However, after the clock strikes 7 p.m., he can't seem to remember anything… Finding himself in Singapore, Lupin must battle his way past the forces of Colonel Garlic and discover the secret behind the lamp – but every night at 7 p.m., his memory is wiped clean! How can Lupin piece together this puzzle when he can't even remember what he's doing?!",4.713,25-07-2008,91
lupin-viii,"Not Available
",Lupin VIII,ja,"Five generations after Lupin the Third, Lupin the Eighth plies his trade in an airship that flies above a futuristic Paris. Created as a co-production between DiC and TMS, this canceled project was aimed at bringing Lupin to a Western audience. This pilot features music and sound effects, but is unvoiced.",0.6,28-03-2012,22
lured-2019,"Not Available
",Lured,en,"A young man, Jason, decides to go to a remote village in Asia to meet Kate, whom he has been chatting with online for a while. But he becomes increasingly disturbed as he starts to find out Kate's secrets.",1.382,17-10-2019,84
lurk,"Not Available
",Lurk,en,"During a stormy night, Ann is all alone in her villa. An intruder breaks in. Ann, in absolute terror, has to fight this mysterious creature, as well as to confront her husband and her own demented mind",0.6,23-04-2015,85
lurking-in-suburbia,"Not Available
",Lurking in Suburbia,en,"Conrad Stevens  is about to turn thirty, yet despite his wild nights spent partying with his roommates at the bachelor pad they've taken to calling 'The Palace,' Connie can't help but feeling that something is missing from his once-charmed life. Feeling stifled in his suburban hometown and trapped in an endless cycle of raucous boozing and non-committal babes, Conrad decides that maybe it's time to make a change from the ordinary and break the everyday cycle.",0.6,30-05-2006,87
lurking-near,"Not Available
",Lurking Near,en,As a forest scout he was ready to spend some nights on the mountain but nothing could prepare him for what was lurking near.,0.6,07-04-2017,21
lusers,"Not Available
",Lusers,es,Three guys from differents countries come together in a funny adventure through the jungle in order to get to the Final of the FIFA World Cup Brasil 2014.,1.351,01-10-2015,100
lust-for-dracula,"Not Available
",Lust for Dracula,en,"Mina Harker isn't the happiest of Hollywood Hills wives - even though she's married to wealthy pharmaceuticals magnate Jonathan Harker. The repressed Mina longs for Jonathan's love and the happiness a child would bring them, yet the arrival of the beautiful and mysterious Dracula - seductive vampire servants at her side - will change their lives forever. Dracula offers Mina the sensual existence she so desperately craves - one that is immediately threatened by Mina's sister, Dr. Abigail Van Helsing. Van Helsing seeks to not only destroy the monstrous vampire but covet Mina's seemingly perfect life and husband Jonathan, too. As these troubled characters move ever closer toward their destinies and a final battle with Dracula, blood will be spilled, souls will be destroyed, and love will become undying.",3.255,27-09-2004,90
lust-for-love,"Not Available
",Lust for Love,en,Winning your childhood sweetheart can create more problems than it solves.,2.711,07-02-2014,85
lust-in-space,"Not Available
",Lust in Space,en,"A sexy NASA wash-out, works overtime to impress her bosses, hoping to win a spot on the upcoming Space Shuttle mission. Never realizing that foreign spies are using the Shuttle to transport secret weapons technology on board the space station, she unwittingly assists the enemy agents in their nefarious scheme before finally turning the tables on them.",3.293,04-04-2015,81
luton,"Not Available
",Luton,en,"Jimmy, Mary and Makis are three people living their everyday day life in an entirely different manner. They seem to have nothing in common and normally they shouldn’t even know each other…",0.798,10-10-2013,100
luv,"Not Available
",LUV,en,"Over the course of one day, a shy 13-year-old forms a bond with his troubled uncle.",3.343,18-01-2013,94
luxor-2020,"Not Available
",Luxor,en,"When British aid worker Hana returns to Luxor, a sleepy city on the banks of the Nile, she comes across Sultan, a talented archeologist and former lover. As she wanders, haunted by the familiar place, she struggles to reconcile the choices of the past with the uncertainty of the present.",23.6,21-07-2021,85
lx-2048,"Not Available
",LX 2048,en,"In the near future, the sun has become so toxic people can no longer leave their houses in daytime, and normal life is conducted mostly inside the virtual realm. Against this dystopian backdrop, a dying man seeks to ensure the future well-being of his family, while coping with what it means to be human in this new reality.",4.937,25-09-2020,103
lxhxn,"Not Available
",lXHXN,en,"lXHXN (pronounced however you like) is a non-documentary from the 21st century, a story of self-fulfilling prophecies and vicious circles, addiction narratives and narrative addictions. Composed entirely from footage found on YouTube, it tells the tale of a Disney princess who dared to grow up, and the family and world that swirl around her - and every shining star onwards to the future. It is a question, a prediction and a protest.  #freckledfreedom",0.874,14-03-2013,98
ly,"Not Available
",LY,es,Mario is not able to overcome the death of his wife; by chance he meets a woman almost identical to her. Marta is not able to overcome the crush she has for him; by chance she meets the opportunity to take the woman's identity.,0.88,14-08-2020,20
lycan,"Not Available
",Lycan,en,"When six college kids in a sleepy Southern town are assigned a group project to rediscover a moment in history, one of them sets in motion a horrific fate when he proposes they head into the Georgia backwoods to tackle the legend of Emily Burt, the Talbot County werewolf.",2.755,04-08-2017,87
lying-to-mom,"Not Available
",Lying to Mom,ja,"Suzuki Koichi, a 30-something hikikomori shut-in, allows his mother to dotingly tend to his needs. When she discovers that Koichi has killed himself, the shock is so great she loses consciousness and her memory of that day.",0.638,16-11-2018,133
lyle,"Not Available
",Lyle,en,A mother's grief over the death of her toddler leads to horror.,1.307,28-07-2014,65
lymelife,"Not Available
",Lymelife,en,"A coming of age dramedy where infidelity, real estate, and Lyme disease have two families falling apart on Long Island in the early eighties. Scott, 15, is at the point in his life when he finds out that the most important people around him, his father, his mother, and his brother, are not exactly who he thought they were. They are flawed and they are human.",6.194,08-09-2008,95
lynch,Documentary,Lynch (one),en,Rare glimpse into the fascinating mind of one of cinema's greatest directors. Footage was gathered over a two year period and documents David Lynch's many creative interests as well as his passion for filmmaking. It’s “abstract trip” which reveals new aspects of the personality and the cinematographic vision of one of the exceptional authors of contemporary cinema. Personal portrait of David Lynch and his creative universe.,1.942,26-10-2007,84
lynch-mob,"Not Available
",Lynch Mob,en,The rural town of Lynchburg Georgia holds a dark secret. A century old curse has condemned the citizens to a diet of human flesh. Unable to leave the city limits the town folks must lure unsuspecting travelers to their quaint town where they soon become the menu item of choice.,2.57,18-09-2009,99
lynch-a-history,"Not Available
",Lynch: A History,en,"LYNCH: A HISTORY deploys a trove of media footage to explore the legacy of nonconformist NFL star and Oakland Raiders running-back Marshawn Lynch. Culled from nearly a thousand video clips, placed in rapid dramatic juxtaposition, the film becomes a powerful political parable about our media system and its ties to the racial oppressions of our time.",2.2,28-07-2019,85
lynn-lucy,"Not Available
",Lynn + Lucy,en,"Lynn and Lucy are lifelong best friends, their relationship as intense as any romance. Neither has ventured far from where they grew up. Lynn, who married her first boyfriend and whose daughter is fast growing up, is delighted when the charismatic, volatile Lucy has her first baby boy. Lucy, however, does not react to being a mother as Lynn expects. Soon, they find their friendship is tested in extreme circumstances.",3.13,22-09-2019,90
lynne-koplitz-hormonal-beast,"Not Available
",Lynne Koplitz: Hormonal Beast,en,"Unabashed comedian Lynne Koplitz offers a woman's take on being crazy, the benefits of childlessness and the three things all men really want.",2.035,22-08-2017,51
lynyrd-skynyrd-gone-with-the-wind,"Not Available
",Lynyrd Skynyrd: Gone With The Wind,en,This music documentary tracks the meteoric rise of classic rockers Lynyrd Skynyrd as well as the bands' tragic downfall.,0.632,16-10-2015,163
m-2006,"Not Available
",M,ja,"Mixed up by desire, love and hatred, a disturbed young man begins tailing and eventually tries to save his neighbor, a housewife who has turned to prostitution despite her comfortable lifestyle.",0.679,27-10-2006,109
m-2007-1,"Not Available
",m,es,"Close to achieving the same age as her mother when she was kidnapped in 1976, the film director began an intense investigation that leads him to meet with old colleagues and militants close to his mother. In this search, new questions arise, misunderstandings, silence, and complicity.",0.6,16-01-2007,142
m-is-for-mom,"Not Available
",M Is for Mom,en,Unknown overview,0.6,31-10-2013,
m-2018,Documentary,M.,es,"Miguel traces his way trying to survive, his reality becomes more and more labyrinthic; It is difficult for him to face himself, his behavior is complex. A repressive society and an invasion of confused ideas make this documentary a piece about human complexity in a country, Mexico, dominated by violence.",0.6,08-03-2018,52
mca,"Not Available
",M.C.A,te,"Nani's brother and his friends are his world. But he shares a love-hate relationship with his sister-in-law Jyothi. What happens when Shiva threatens his family, is what 'MCA' is all about.",1.657,21-12-2017,143
mom-mothers-of-monsters,"Not Available
",M.O.M. Mothers of Monsters,ko,"A distraught mother suspects her teenage son is a psychopath who may shoot up his high school, but when he outsmarts the mental healthcare system she is forced to take matters into her own hands.",2.27,13-03-2020,98
mon,"Not Available
",M.O.N.,en,Four teenagers stranded in rural California are stalked by a serial killer called “M.O.N.”,0.6,15-05-2006,67
mancora,"Not Available
",Máncora,es,"Following the suicide of his father, haunted by inner demons and his hatred for the world, Santiago decides to escape from Lima and take refuge in Máncora, a beach to the north of Peru where it is always summer.",3.255,02-09-2008,100
metodo-livingston,"Not Available
",Método Livingston,en,"Successful architect ignored by the status quo, indefatigable polemist, old-school bon vivant and holy heretic in the Castro Cuba. Many lives fit in Rodolfo Livingston's, as this portrait of who seems to have been there, has always been ready for the camera.",0.609,04-04-2019,72
mexico-barbaro-ii,"Not Available
",México Bárbaro II,es,"9  Mexican directors come together to narrate traditions and more brutal, ruthless and bizarre legends of our country.  Mexico Barbaro shows the world stories that are part of our popular culture, from sweet stories told by our grandmothers, the tooth fairy, witchcraft, the story behind the weeping woman, sexy Devil' servers, a pagan hero, the burnt woman, up to ancestral culinary bloody rites.  Traditions and legends that today continue to cause terror among Mexican people.  Included shorts:  **Paidós Phobos**  (Paidos Phobos)  **Potzonalli** (Potzonalli)  **Bolas De Fuego** (Fireballs)  **Exodoncia** (Exodontia)  **Vitriol** (Vitriol) **Dirección** **La Leyenda de Juan Soldado** (Juan the Soldier)  ""No Te Duermas"" (Do not sleep)  **Ya Es Hora** (It's About time).",2.677,27-05-2017,88
motley-crue-carnival-of-sins,"Not Available
",Mötley Crüe: Carnival of Sins,en,"1. Opening 2. Shout At The Devil 3. Too Fast For Love 4. Ten Seconds To Love 5. Red Hot 6. On With The Show 7. Too Young To Fall In Love 8. Looks That Kill 9. Louder Than Hell 10. Live Wire 11. Girls Girls Girls 12. Wild Side 13. Don't Go Away Mad (Just Go Away) 14. Primal Scream 15. Glitter 16. Without You 17. Home Sweet Home 18. Nikki's Solo 19. Dr. Feelgood 20. Tommy's Solo 21. Same Ol' Situation 22. Tommy Cam 23. Sick Love Song 24. If I Die Tomorrow 25. Kickstart My Heart 26. Helter Skelter 27. Anarchy In UK  Shot live on location at the Van Andel Arena in Grad Rapids, Michigan April 27th, 2005; Mötley Crüe’s Carnival of Sins is the live concert DVD of their sold out Red, White & Crüe world wide tour. Featuring their greatest hits"" as well as new songs, Carnival of Sins is an unprecedented ALL ACCESS look at the band with behind the scenes footage and bonus material that will blow your mind.. Mötley Crüe delivers the concert that Rock ‘N’ Roll has been waiting for.",2.348,25-10-2005,210
mia,"Not Available
",Mía,es,"The story deals with the right to happiness and to be part of the community,  for those who have chosen a different form of morally accepted by society, and allows us to review the issue of discrimination, intolerance, marginalization and social exclusion but also that of the infinite capacity to love that human beings have.",0.889,01-01-2011,106
ma,Drama,Ma,en,"In this modern-day vision of Mother Mary's pilgrimage, a woman crosses the American Southwest playfully deconstructing the woman’s role in a world of roles.",2.285,05-09-2015,80
ma-2019,"Not Available
",Ma,en,"Sue Ann is a loner who keeps to herself in her quiet Ohio town. One day, she is asked by Maggie, a new teenager in town, to buy some booze for her and her friends, and Sue Ann sees the chance to make some unsuspecting, if younger, friends of her own.",23.612,29-05-2019,99
ma-coepouse-bien-aimee,"Not Available
",Ma Coépouse Bien-Aimée,en,"Two new co-wives are alone in a house. The husband is away. They don’t want to talk to each other; at the same time, the voices of two other women in a TV documentary tell us about their own experiences of polygamy.",0.6,01-03-2018,15
ma-ma-2015,"Not Available
",Ma Ma,es,"After finding a lump in one of her breasts, Magda goes to visit her doctor who gives her bad news: she needs a mastectomy, preceded by severe chemo treatments. While she ponders this ill fortune at a soccer game where her son Dani participates, she attracts the attention of talent scout Arturo, who is looking for talented young players to enroll them in the junior leagues.",7.532,11-09-2015,111
ma-raineys-black-bottom,"Not Available
",Ma Rainey's Black Bottom,en,Tensions rise when the trailblazing Mother of the Blues and her band gather at a Chicago recording studio in 1927. Adapted from August Wilson's play.,15.227,25-11-2020,94
malni-towards-the-ocean-towards-the-shore,"Not Available
","maɬni – towards the ocean, towards the shore",en,"An experimental look at the origin of the death myth of the Chinookan people in the Pacific Northwest, following two people as they navigate their own relationships to the spirit world and a place in between life and death.",0.68,09-09-2021,80
maalai-pozhudhin-mayakathilaey,"Not Available
",Maalai Pozhudhin Mayakathilaey,ta,"The budding romance of a wannabe filmmaker, disturbed marital life of a techie, business troubles of the manager of the coffee shop are dealt with in detail.",1.19,27-07-2012,115
maari-2,"Not Available
",Maari 2,ta,"After falling off the radar for a few years, Maari is back in the fray doing what he does best: taking trouble by the horns and being a total bad-ass. This time around, he is facing off against a formidable opponent named Beeja, who would stop at nothing until he sees Maari's downfall.",3.097,21-12-2018,150
mabel-and-fatty-viewing-the-worlds-fair-at-san-francisco,"Not Available
",Mabel and Fatty Viewing the World's Fair at San Francisco,en,"Frequent comedy co-stars Fatty Arbuckle and Mabel Normand take viewers on a tour of the 1915 Panama-Pacific Exposition in San Francisco. Attractions shown include the U.S. Battleship ""Oregon"", the Australian convict ship ""Success"" (complete with such punishment devices as a flogging rack and a spiked Iron Maiden), the world's tallest flagpole (251 feet), the Court of Abundance, the Court of the Universe (with sunken garden) and the Tower of Jewels. Fatty and Mabel also visit Frisco's still-under-construction City Hall, accompanied by Frisco's then-Mayor James Rolph Jr. Also appearing in the film is opera star Ernestine Schumann-Heink.",0.6,22-04-2015,19
mabel-mabel-tiger-trainer,Documentary,"Mabel, Mabel Tiger Trainer",en,"A story of the world's first female tiger trainer who claimed her love for her tigers was so great she wanted to die in the ring.  Raised in poverty in Kentucky, Mabel Stark joined the circus in 1911 and became the first woman to train tigers, earning the center ring despite being told that women couldn't work the big cats. In a 57-year career, she headlined shows with Ringling Bros and Barnum and Bailey, survived multiple maulings and marriages, starred in Hollywood movies, and managed up to 20 cats by forming intimate relationships with each, rather than using the whip. Her life ended tragically just outside of Jungleland in Thousand Oaks, CA, and her legacy and the golden era of the American circus is recounted by former animal trailers, performers and historian Janet Davis, with Mabel's voice, from her memoir ""Hold That Tiger"", provided by Oscar ®-winner Melissa Leo.",0.6,10-04-2018,93
mabels-blunder,"Not Available
",Mabel's Blunder,en,"Mabel is pursued by her boss, despite being engaged to his son, in this gender-bending comedy of errors and mistaken identities.",2.867,12-09-2014,16
mabels-dramatic-career,"Not Available
",Mabel's Dramatic Career,en,"A young man falls in love with his mother's kitchen maid, Mabel. But his mother objects strongly, and arranges for him to meet another young woman whom she considers more suitable. Mabel confronts the young woman, and is dismissed from her position. Later, when the young man learns about the new career that Mabel has found, he begins to act in an agitated and unpredictable manner.",0.815,08-09-2013,14
mac-devin-go-to-high-school,"Not Available
",Mac & Devin Go to High School,en,"A comedy that follows two high school students -- one overachiever struggling to write his valedictorian speech, the other a senior now going on his 15th year of school.",16.156,03-07-2012,75
macabre-en-pointe,"Not Available
",Macabre en Pointe,en,A struggle between a painter and his work.,0.6,02-08-2014,15
macbeth-2005-1,"Not Available
",Macbeth,en,A chef and his restaurant-hostess wife resort to murder to take ownership of a high-class Glaswegian restaurant.,1.922,14-11-2005,90
macbeth-2010,"Not Available
",Macbeth,en,Renowned Shakespearean actor Patrick Stewart features as the eponymous anti-hero in this Soviet-era adaptation of one of Shakespeare's darkest and most powerful tragedies.,4.312,12-12-2010,160
