movie_id,genres,movie_title,original_language,overview,popularity,release_date,runtime
eragon,"Not Available
",Eragon,en,"In his homeland of Alagaesia, a farm boy happens upon a dragon's egg -- a discovery that leads him on a predestined journey where he realized he's the one person who can defend his home against an evil king.",16.976,14-12-2006,104
erased-2016,"Not Available
",Erased,ja,"Struggling manga author Satoru Fujinuma is beset by his fear to express himself. However, he has a supernatural ability of being forced to prevent deaths and catastrophes by being sent back in time before the incident occurred, repeating time until the accident is prevented. One day, he gets involved in an accident that has him framed as a murderer. Desperate to save the victim, he sends himself back in time only to find himself as a grade-schooler one month before fellow classmate Kayo Hinazuki went missing. Satoru now embarks on a new quest: to save Kayo and solve the mystery behind her disappearance.",8.698,18-08-2016,120
erased_ascent-of-the-invisible,"Not Available
","Erased,___Ascent of the Invisible",en,"""Thirty-five years ago, I witnessed the kidnapping of a man I knew. He has disappeared since. Ten years ago, I caught a glimpse of his face while walking in the street, but I wasn’t sure it was him. Parts of his face were torn off, but his features had remained unchanged since the incident. Yet something was different, as if he wasn’t the same man” (Ghassan Halwani).",0.6,06-08-2018,74
erasing-eden,"Not Available
",Erasing  Eden,en,A young woman sabotages her own wedding in order to reclaim her identity and obliterates her life in the process.,2.273,15-10-2016,90
erasing-david,Documentary,Erasing David,en,"David Bond lives in one of the most intrusive surveillance states in the world. He decides to find out how much private companies and the government know about him by putting himself under surveillance and attempting to disappear, a decision that changes his life forever. Leaving his pregnant wife and young child behind, he is tracked across the database state on a chilling journey that forces him to contemplate the meaning of privacy and the loss of it.",0.909,01-01-2009,80
erasing-hate,"Not Available
",Erasing Hate,en,"In this hour, MSNBC goes inside the world of Bryon Widner, a former skinhead ""pit bull"", as he undergoes painful treatments to remove the physical representation of the hate he had exhibited to the world for more than half his life.  Erasing Hate is produced by Bill Brummel Productions. MSNBC broadcast a forty-four-minute television version of the film in 2011. A feature-length film version, approximately ninety minutes, is available for theatrical, international broadcast, streaming and educational distribution.",2.364,26-06-2011,91
erebus-operation-overdue,Documentary,Erebus: Operation Overdue,en,"On 28 November 1979, an Air New Zealand jet with 257 passengers went missing during a sightseeing tour over Antarctica. Within hours 11 ordinary police officers were called to duty to face the formidable Mount Erebus. As the police recovered the victims, an investigation team tried to uncover the mystery of how a jet could fly into a mountain in broad daylight. Did the airline have a secret it wanted to bury? This film tells the story of four New Zealand police officers who went to Antarctica as part of the police operation to recover the victims of the crash. Set in the beautiful yet hostile environment of Antarctica, this is the emotional and compelling true story of an extraordinary police operation.",2.048,13-07-2014,72
eric-ernie,"Not Available
",Eric & Ernie,en,"Single drama telling the story of Eric Morecambe and Ernie Wise's formative years, from child stars to national treasures. 'Big head, short legs' is Eric Bartholomew's first impression of Ernie Wiseman, but their friendship endures and, encouraged by his well-meaning but determined mother Sadie, Eric became the funny man to Ernie's 'feed'. After a successful stint in children's variety, they work their way up the ladder of live performance, but after a disastrous television debut in the series Running Wild, Morecambe and Wise learn to trust their own instincts and just make people laugh.",2.614,01-01-2011,90
eric-andre-legalize-everything,"Not Available
",Eric Andre: Legalize Everything,en,"Comedian Eric Andre presents his very first Netflix original stand-up special. Taking the stage in New Orleans, Andre breaks the boundaries of comedy as he critiques the war on drugs, the war on sex, and the war on fart jokes!",2.848,23-06-2020,52
eric-clapton-life-in-12-bars,"Not Available
",Eric Clapton: Life in 12 Bars,en,An unflinching and deeply personal journey into the life and work of guitarist Eric Clapton told through his own words and songs.,4.386,30-03-2018,135
eric-claptons-crossroads-guitar-festival-2004,"Not Available
",Eric Clapton's Crossroads Guitar Festival 2004,en,"Eric Clapton's Crossroads Guitar Festival 2004  Recorded Live at the Cotton Bowl, Dallas, Texas",2.435,03-06-2004,210
eric-johnson-live-from-austin-tx,"Not Available
",Eric Johnson - Live from Austin TX,en,"Fasten your seatbelts for an extraordinary ride with guitar hero Eric Johnson.  Johnson's playing has a way of connecting to fans of every guitar style while still eliciting raves from the likes of Carlos Santana, Johnny Winter, Jeff Beck, Stevie Ray Vaughn and even country music legend Chet Atkins. His inspirations are the ""3J's:"" Jimi Hendrix, Jerry Reed, and Jeff Beck, but his style ranges wide and free throughout the entirety of guitar history while still infusing fresh ideas of his own. A long-time Austin mainstay, he took up guitar at age eleven and had his first professional group at fifteen. In 1974, he defied the musical mainstream by forming Austin's first jazz/rock fusion band, the Electromagnets, and he's been making guitar history ever since. ""Guitar genius"" is an easy phrase to throw around, but when it comes to blending fire and finesse, Eric Johnson has it all.",0.914,08-11-2005,60
eric-prydz-live-at-ultra-music-festival-2014,"Not Available
",Eric Prydz live at Ultra Music Festival 2014,en,Eric Prydz live at Ultra Music Festival 2014,0.6,12-08-2014,67
erica-2019,"Not Available
",Erica,en,"Become Erica, a brave young lady plagued with nightmares of your father's murder. With the traumatic events that have haunted you as a child dragged back into the light of the present day vis grisly new clues, it's up to you to unearth the shocking truth behind this devastating tragedy. Every choice you make influences how the game develops, with multiple endings awaiting you at the finale of the emotional branching narrative.",1.918,19-08-2019,120
erigones-daughter,"Not Available
",Erigone's Daughter,en,This cut-out animated collage picks out the detail to artfully expose the types and tropes of Hollywood crime thrillers with a dadaesque dynamic.,0.6,19-10-2014,15
erik-griffin-the-ugly-truth,"Not Available
",Erik Griffin: The Ugly Truth,en,"With a sharp wit and even sharper tongue, Griffin deconstructs everything from modern romance and profile pictures to calorie counting and Fatburger in this raucous hour of standup.",2.54,07-07-2017,61
eriko-pretended,Drama Comedy,"Eriko, Pretended",ja,"For ten years, Eriko has been chasing her dream of becoming an actress in Tokyo. Returning to her hometown for her older sister’s funeral, she realizes that she might have to readjust her path in life. She deciof the to take care of her nephew and to follow in her sister’s footsteps as a mourner-for-hire.",0.633,24-03-2018,94
ernie-ball-the-pursuit-of-tone-tom-delonge,"Not Available
",Ernie Ball: The Pursuit of Tone - Tom DeLonge,en,Ernie Ball highlights blink-182/Angels &amp; Airwaves guitarist and songwriter Tom DeLonge. Experience the story behind Tom's early influences in the San Diego skate scene to his sonic evolution from blink-182 to Box Car Racer and Angels &amp; Airwaves.,2.46,19-08-2016,82
ernie-biscuit,"Not Available
",Ernie Biscuit,en,The world of a lonely deaf Parisian taxidermist is turned upside down and back to front when a dead pigeon arrives on his doorstep.,1.4,23-06-2015,21
eroica,"Not Available
",Eroica,en,"British filmmaker Simon Cellan Jones directs the BBC drama Eroica, starring Ian Hart as Ludwig van Beethoven. Shot on digital video, this TV film depicts the first performance of Beethoven's Third Symphony, June 9th, 1804, in Vienna, Austria. Prince Lobkowitz (Jack Davenport) has invited friends to listen to Beethoven conduct his new symphony for the first time. Among the aristocratic attendees are Count Dietrichstein (Tim Pigott-Smith), Countess Brunsvik (Claire Skinner), and composer Josef Haydn (Frank Finlay). The actual musical score is performed by the Orchestre Revolutionaire et Romantique, under the direction of John Eliot Gardiner.",3.138,01-01-2003,89
eros-una-vez-maria,"Not Available
",Eros una vez María,es,"When Tonatiuh loses his beloved Maria, grief and obsession to be loved lead him to seek love in a variety of women also called Maria.",0.982,09-11-2007,88
erosion,"Not Available
",Erosion,en,"Haunted by a failing relationship, Gabe devises a risqué game for escape. He invites Irene to dinner at a lavish mansion. Unhappily married, Irene finds the temptation irresistible when Gabe invites her on a second date. To her surprise, she meets him at a humble suburban home. Playfully, Gabe admits that he broke into both houses for their trysts. A frightened Irene returns to her husband. Unable to make peace with his past, Gabe escalates his pursuit of Irene, who ultimately surrenders to the thrill of abandoning her life and having sex with Gabe in strangers' homes. House after house they push the limits, defying reality by living stolen lives. But is there really an escape from life? And how far can they go before their past catches up with them?",0.6,13-09-2005,100
erotibot,"Not Available
",Erotibot,ja,"Tamayo, lives her life in simple elegance. Her overprotective crimelord father, in order to protect her from outside danger, has given her 3 android bodyguards. Life is good. Until one day Tamayo's father is hospitalized for a stroke and his computer is hacked and his will is found! Inside his will it says that he is leaving his immense fortune solely to Tamayo! When Tsukiyo discovers this, she plots to regain her inheritance. Can she distract the 3 Androids long enough to exact her plan?! Who will the Androids love in the end?! Which Android will win Tamayo's love??!!",1.577,24-06-2011,72
erreway-4-caminos,"Not Available
",Erreway: 4 caminos,es,"Erreway is trying to get famous in Argentina, but a few suprises on the road makes it a little hard...",2.052,01-07-2004,102
errors-of-the-human-body,"Not Available
",Errors of the Human Body,en,"Canadian scientist, Dr Geoff Burton takes up a position at a new institute in wintry Dresden in order to contribute to their most important project—a human regeneration gene—that also has the potential to make something miraculous out of a personal tragedy that has haunted him for years.",5.146,23-09-2012,102
erwin-olaf-on-beauty-and-fall,"Not Available
","Erwin Olaf, on Beauty and Fall",en,"Dutch photographer Erwin Olaf (1959) is on the threshold of an important year: his most recent photographic series, Hope, Grief and Rain appear to have given him an international breakthrough. His work has been criticized since the 1980s as being produced merely for its shock value, thus eliminating it as art. But now that important art dealers and museums all over the world are showing his works, and huge crowds are visiting his expositions, it seems as if his years of hard work will finally lead to serious recognition. Yet this is occurring, of all times, in a period of his life in which Erwin Olaf is contending with emphysema, a debilitating disease that obliges him to deal cautiously with his energy reserves. Whether his body can keep up with his work pace is uncertain.",0.6,27-09-2009,50
esa-pelicula-que-llevo-conmigo,"Not Available
",Esa película que llevo conmigo,es,,0.6,01-01-2019,
escape-and-evasion,"Not Available
",Escape and Evasion,en,"After his men are killed in Burma, a lone soldier returns home in search of solace. Hiding a dark secret and confronted by an unrelenting journalist, he's forced to face the ghosts of his past one last time.",4.776,24-10-2019,92
escape-from-babylon,"Not Available
",Escape From Babylon,en,"RANDOLPH BRIGGS is an ex-cop living in Port of Spain, Trinidad. After being drummed out of the force for unjust reasons he now works as a taxi driver on the grave yard shift.  He’s a loner who cruises the streets at night in a city plagued with crime and violence. A serial killer posing as a taxi driver also prowls the city at night stalking young female victims.  Stripped of his official authority but burdened with a need to protect the innocent, Randolph Briggs eventually makes the ultimate decision to follow his instincts and Escape From Babylon.",0.6,23-09-2013,110
escape-from-cannibal-farm,"Not Available
",Escape from Cannibal Farm,en,"In the British countryside, the Harver family head out on an idyllic summer camping trip where they can bury past tensions and enjoy some family bonding. But when their camp is sabotaged by an unseen intruder in the night, they head to the nearby creepy old farm desperate for help, where vengeful farmer Hunt Hansen and his hideously deformed son aren't farming animals... Caged and waiting for their limbs to be severed, cooked and eaten one at a time, the Harver family must overcome their differences and unite in order to escape alive!",2.795,02-01-2018,100
escape-from-mr-lemoncellos-library,"Not Available
",Escape from Mr. Lemoncello's Library,en,Can twelve 12-year-olds escape from the most ridiculously brilliant library ever created? Escape from Mr. Lemoncello's Library plunks a dozen sixth-graders into the middle of a futuristic library for a night of nonstop fun and adventure.,5.311,26-12-2017,69
escape-from-north-korea,"Not Available
",Escape From North Korea,en,"In a distant 1980's future, America's last ninja must save the President's Daughter from the Supreme Leader of Neo North Korea.",0.6,10-04-2020,30
escape-from-planet-earth,"Not Available
",Escape from Planet Earth,en,Astronaut Scorch Supernova finds himself caught in a trap when he responds to an SOS from a notoriously dangerous alien planet.,19.006,14-02-2013,89
escape-from-pleasure-planet,"Not Available
",Escape from Pleasure Planet,en,"A Princess has her erotic vacation interrupted when a renegade alien force, led by her arch enemy, Aria, attacks Pleasure Planet. A quick escape lands her in even more hot water as the Princess and her busty bodyguard crash land on Earth.",0.617,08-11-2016,82
escape-from-polygamy,"Not Available
",Escape from Polygamy,en,"Recently-widowed Leann and her 17-year-old daughter Julina move into an isolated polygamous compound, where the freethinking Julina meets like-minded Ryder, son of the religious compound’s charismatic Prophet, Ervil.",4.757,24-08-2013,86
escape-from-suburbia-beyond-the-american-dream,"Not Available
",Escape from Suburbia: Beyond the American Dream,en,"After condemning America's oil dependency in his 2004 documentary The End of Suburbia, filmmaker Gregory Greene here addresses the solutions that will avert catastrophe, outlining the issues actively moving the energy crisis from theory to reality. Spurred to action by the realities of peak oil, Greene focuses his camera on individuals across the country brave enough to challenge and instigate their communities into serious change.",0.6,01-01-2007,95
escape-plan-2-hades,"Not Available
",Escape Plan 2: Hades,en,"Ray Breslin manages an elite team of security specialists trained in the art of breaking people out of the world's most impenetrable prisons. When his most trusted operative, Shu Ren, is kidnapped and disappears inside the most elaborate prison ever built, Ray must track him down with the help of some of his former friends.",45.87,05-06-2018,96
escape-plan-the-extractors,"Not Available
",Escape Plan: The Extractors,en,"After security expert Ray Breslin is hired to rescue the kidnapped daughter of a Hong Kong tech mogul from a formidable Latvian prison, Breslin's girlfriend is also captured. Now he and his team must pull off a deadly rescue mission to confront their sadistic foe and save the hostages before time runs out.",29.176,20-06-2019,97
escape-to-black-tree-forest,"Not Available
",Escape To Black Tree Forest,en,"Two weeks after the events in ""Terror at Black Tree Forest"" young Mare Strode returns home from Falls City Memorial Hospital. She brutally murders her mother and ""escapes"" back to Black Tree Forest. There, she dons the original psycho's outfit and continues the cycle of murder with a whole new group of adventure-seeking teens.",1.168,06-01-2012,88
escape-puzzle-of-fear,"Not Available
",Escape: Puzzle of Fear,en,"Hot-shot Hollywood agent Matthew Blake has a dark past. He thinks that he is on his way to a double date with his oldest friend to a new Escape Room in Los Angeles. When the couples are locked into the Escape Room, Matthew quickly finds himself at the center of a revenge plot meant to right the wrongs of his past, with deadly results.",1.345,18-08-2020,83
escaping-the-madhouse-the-nellie-bly-story,"Not Available
",Escaping the Madhouse: The Nellie Bly Story,en,"An investigative reporter Nellie Bly, who’s on a mission to expose the deplorable conditions and mistreatment of patients at the notorious Women’s Lunatic Asylum, and feigns mental illness in order to be institutionalized to report from the inside. The movie is an account of actual events surrounding Nellie’s stay beginning after she has undergone treatment, leaving her with no recollection of how she came to the asylum or her real identity.",9.816,06-01-2019,88
eso-que-llaman-amor,"Not Available
",Eso que llaman amor,es,,0.6,22-10-2016,90
eso-que-tu-me-das,"Not Available
",Eso que tú me das,es,,1.76,30-09-2020,63
esoteric-agenda,"Not Available
",Esoteric Agenda,en,"There is an Esoteric Agenda behind every facet of life that was once believed to be disconnected. There is an Elite faction guiding most every Political, Economic, Social, Corporate, some Non-Governmental or even Anti-Establishment Organizations.",0.6,28-02-2008,126
espejos,"Not Available
",Espejos,en,"In a chaotic Latin American city a religious housewife begins an obsessive sexual adventure that will make her pay the highest price. At the same time, her husband lives a secret long-term-relationship that will turn him into a murderer.A famous super-model used to the excesses of celebrity life falls into a dishonorable media scandal. A gynecologist jeopardizes his career by a growing fondness for gambling. A corrupt and ruthless businessman avenges the kidnapping and murder of his six-year-old-son.And a fierce social activist, obsessed with the mysterious death of his parents, faces the darkest pressures and influences of political power.These six connected-stories will reach the edge of the abyss and will remind us of Octavio Paz wise words 'the essence of all human life is solitude'.",0.744,07-10-2014,99
esports-the-celebrity-millionaires-of-competitive-gaming,"Not Available
",eSports: The Celebrity Millionaires of Competitive Gaming,en,"Today, there are more people in the world who play League of Legends than there are people who live in France. We wanted to look inside this rapidly expanding world of competitive gaming, so VICE host Matt Shea flew to South Korea, a country where so-called ""eSports"" can either make you rich and famous or land you in rehab.",0.6,23-03-2015,67
essex-boys-retribution,"Not Available
",Essex Boys Retribution,en,"Twenty years after Britain's most notorious gangland murders, the next generation of Essex Boys vie for control as revenge is sought by all sides.",2.747,23-12-2013,82
essex-boys-law-of-survival,"Not Available
",Essex Boys: Law of Survival,en,Essex has been the central hub for many famous criminal activities. For generations Essex Boys have ruled the streets of Essex and East London in their underworld empires.  Many people thought this ended in a Range Rover in 1995.  They were wrong...  Danny - an ex hooligan is driven back into a life of crime after his world is turned upside down on the streets of Essex.,2.291,21-09-2015,84
essex-heist,"Not Available
",Essex Heist,en,"Times are tough for Jez .and his motley crew of car mechanics, scraping a dishonest living in a small town on the Essex coast. So when they hear on the grapevine that a million pounds in cash is being transported across town, Jez plans an elaborate heist. There's just one problem - the cash belongs to local crime kingpin.",1.452,27-01-2017,75
esta-cancion-de-amor-es-para-fatima,"Not Available
",Esta canción de amor es para Fátima,en,"Domingo is in love with his classmate, Fatima. To conquer her, he is determined to buy a mp3 player; a difficult task in the middle of Mexico´s Zapotec mountain side. On his quest he meets 'Charal', an alcoholic homeless man that decides to help him.",0.685,10-03-2014,22
estado-de-shock-industria-del-narco-y-guerra-espuria,"Not Available
",Estado de shock: industria del narco y guerra espuria,es,Alt.journalism documentary about the government's complicity in cartel culture.,0.6,11-03-2012,90
estar-o-no-estar,"Not Available
",Estar o no estar,es,"Augusto is a 40 year old who fall in love with a younger russian girl that lives at Veracruz, Mexico.",1.471,09-03-2015,100
esther-povitsky-hot-for-my-name,"Not Available
",Esther Povitsky: Hot For My Name,en,"Esther goes home to Skokie, Illinois to understand why her unique relationship with her parents motivated her to become a comedian. Documentary footage is intercut with stand-up, giving audiences a hilarious look into her origin story.",0.748,17-07-2020,50
et-contact-they-are-here,Documentary,ET Contact: They Are Here,en,"ET CONTACT: THEY ARE HERE documents the jaw-dropping stories of individuals from around the world who share similar accounts of extraterrestrial and otherworldly encounters. Producer and host Caroline Cory, who has her own extensive history with the supernatural, takes the viewers on an extraordinary journey to uncover whether these seemingly independent yet parallel reports may actually be scientific evidence of a greater phenomenon at work. Through a series of groundbreaking on-camera experiments on human DNA, and interviews with leading scientists, viewers will find themselves pondering the nature of their own reality or yet the true origin of the human species. ET CONTACT may ultimately show that the traditionally unexplained is, in fact, far more attributable to science than fiction.  NOTE: This film has been released in some territories under the title: ""Among Us"".",3.163,10-10-2017,97
et-tu-dude,"Not Available
","Et Tu, Dude?",en,"Set against the backdrop of a fading, post-industrial London, Ontario, an uncelebrated underclass of Do-It-Yourself musicians stare down a bleak future while searching for meaning in their community. Catharsis for their personal histories take root in an underground venue circuit of dimly lit basements, sleazy apartments, and empty art galleries as they continue to go virtually unnoticed by a placid, indifferent city. Et tu, Dude? serves as an intimate documentation of small-town Canadian musicians screaming unheard into the void.",0.6,12-11-2016,50
eta-2019,"Not Available
",ETA,en,"A slow, psychedelic revenge thriller about the nocturnal world of rideshare apps.",1.364,19-10-2019,15
etched-in-secret-the-georgia-guidestones,"Not Available
",Etched in Secret: The Georgia Guidestones,en,"Deep in the heart of the rural south, a tiny town named Elberton is home to one of the most mysterious monuments  of the modern age.  The Georgia Guidestones, also known as ""America's Stonehenge,"" bear ominous commandments, apparently for the founding of a New World Order after the collapse of our current civilization.",0.6,23-05-2017,19
eternal-code,Action,Eternal Code,en,"A researcher's family is kidnapped after she leads efforts to withdraw her company from a collaboration. With everything on the line, only her teenage daughter can save the family with help from a suicidal veteran and a prostitute.",20.808,06-09-2019,105
eternal-princess,"Not Available
",Eternal Princess,en,"In 1976, a 14-year-old Nadia Comăneci became an overnight sensation after she accomplished what no one had ever done before in professional gymnastics—she scored a perfect 10. ETERNAL PRINCESS is an intimate look at her inner struggles, personal dedication, and greatest success.",1.884,17-04-2015,16
eternal-return,"Not Available
",Eternal Return,en,Two lovers caught in a perpetual cycle of self sacrifice where one has to kill themselves for the other to become alive but they keep repairing each other trying to find a way to break the curse.,1.54,07-12-2013,17
eternal-sunshine-of-the-spotless-mind,"Not Available
",Eternal Sunshine of the Spotless Mind,en,"Joel Barish, heartbroken that his girlfriend underwent a procedure to erase him from her memory, decides to do the same. However, as he watches his memories of her fade away, he realises that he still loves her, and may be too late to correct his mistake.",32.96,19-03-2004,108
eternal-torture,"Not Available
",Eternal Torture,en,"Domestic violence that began hundreds of years ago cripples a modern day family,brought to its knees under the pressure of generations of mental and physical abuse. A new generation of children struggle to survive this Eternal Torture.",0.625,07-12-2013,75
eternity-never-surrendered,Documentary,Eternity Never Surrendered,en,"A portrait of the intimate battles of two women awaiting their missing ones. Two distant stories, that of Liliana - who lost her husband to organised crime in 2010 - and that of Alicia - whose mother disappeared to the Mexican State in the Dirty War, are shown in this documentary to showcase the conflicts of memory and the daily struggle of both women for not disappearing from life.",0.601,26-10-2017,73
ethel-ernest,Animation Drama War,Ethel & Ernest,en,"This hand drawn animated film, based on the award winning graphic novel by Raymond Briggs, is an intimate and affectionate depiction of the life and times of his parents, two ordinary Londoners living through extraordinary events.",4.627,15-10-2016,94
ethir-neechal,"Not Available
",Ethir Neechal,ta,Kunchithapatham's unique name becomes the butt of joke and ridicule for others. He relates his failures to his name and wants to change it. He meets an astrologer who is popular in giving fancy names that could bring luck to people. His named his changed to Harish and soon after his luck changes.,1.705,01-05-2013,134
etienne,"Not Available
",Etienne!,en,"After Richard finds out that his best and only friend, a dwarf hamster named Etienne, has terminal cancer, he decides to take his pocket pet on a bicycle road trip to show him the world before he has to put him to sleep.",0.6,12-06-2009,88
etxr,"Not Available
",ETXR,en,"Bix the Bug is a DJ who comes into possession of a Teslascope -- Nikola Tesla's legendary invention, which he claims was capable of receiving signals from Extra Terrestrial worlds.",3.471,31-03-2014,77
euforia,"Not Available
",Euforia,es,"Stuck in a world of dreams and nostalgia, Pat struggles to forget the limelight and fleeting fame of his glory days. When a beautiful young woman named Ana saves his life, Pat agrees to drive her to her ancestral home, in hopes that she can save him from his own past. Unpaved roads treat the pair to a bumpy adventure full of anger management, Beethoven and The Doors, as the journey proves to be full of lessons and revelations.",0.735,07-05-2010,100
eufrosinas-revolution,"Not Available
",Eufrosina’s Revolution,es,"Eufrosina Cruz Mendoza is from Santa Maria Quiegolani, an indigenous community located in Oaxaca, Mexico. After she was denied the right of becoming president of her community, just because she was a woman, Eufrosina began a struggle to achieve gender equality in indigenous communities, questioning the uses and traditions and defying the zone’s chiefs.",0.6,15-11-2012,90
eugene-mirman-an-evening-of-comedy-in-a-fake-underground-laboratory,"Not Available
",Eugene Mirman: An Evening of Comedy in a Fake Underground Laboratory,en,"When it comes to satirical observational comedy, Eugene Mirman is a wizard at finding humor in what ordinary people find mundane. Tune in to find out why you should get your daughter a neck tattoo and how to make ten Saudi Arabian men give you $40 each. And if you know what a theremin is, you'll be excited to know that there's one in this special.",2.413,21-12-2012,60
eugene-mirman-vegan-on-his-way-to-the-complain-store,"Not Available
",Eugene Mirman: Vegan on His Way to the Complain Store,en,"Stand-up comedian Eugene Mirman takes his act to the Wild West, where he riffs on everything from Internet dating sites to bathroom signs.",1.774,15-07-2015,64
eugenia,"Not Available
",Eugenia,es,"Eugenia, a young Bolivian middle-class woman, decides to separate from her husband, leave her job and move to her father's house in another city. She wants to start a different life. As time goes by she gets disappointed with her surrounding environment until one day she receives a notice that will put her long-awaited independence at risk.",3.254,19-10-2017,88
eullenia,"Not Available
",Eullenia,en,A wealthy western businessman in Thailand uses his power and wealth to feed his darkest desires.,0.96,02-02-2018,127
eunhee,"Not Available
",Eunhee,en,What is popularity worth? A young woman's schoolyard gossip takes a troubling turn when she becomes the center of attention.,0.6,01-01-2015,18
euphoria-2017,"Not Available
",Euphoria,en,"The story of two sisters on a journey, where they try to get close to each other and approach the tough questions in life. Euphoria is a contemporary drama about responsibility and reconciliation, in a world where these concepts are gradually being lost.",9.824,01-02-2018,104
eurocine-33-champs-elysees,Documentary,Eurociné 33 Champs-Élysées,en,Documentary about the prolific French film company Eurociné.,0.6,22-03-2013,67
eurocrime-the-italian-cop-and-gangster-films-that-ruled-the-70s,"Not Available
",Eurocrime! The Italian Cop and Gangster Films That Ruled the '70s,en,"A documentary concerning the violent Italian 'poliziotteschi' cinematic movement of the 1970s which, at first glance, seem to be rip-offs of American crime films like DIRTY HARRY or THE GODFATHER, but which really address Italian issues like the Sicilian Mafia and red terrorism. Perhaps even more interesting than the films themselves were the rushed methods of production (stars performing their own stunts, stealing shots, no live sound) and the bleed-over between real-life crime and movie crime.",4.312,30-03-2012,127
europa-report,"Not Available
",Europa Report,en,A crew of international astronauts are sent on a private mission to Jupiter's fourth moon.,51.725,27-06-2013,90
europe-in-8-bits,"Not Available
",Europe in 8 Bits,es,"EUROPE IN 8 BITS is a documentary that explores the world of chip music, a new musical trend that is growing exponentially throughout Europe. The stars of this musical movement reveal to us how to reuse old video games hardware like Nintendo’s GameBoy, NES, Atari ST, Amiga and the Commodore 64 to turn them into a tool capable of creating a new sound, a modern tempo and an innovative musical style. This is a new way of interpreting music performed by a great many artists who show their skills in turning these “limited” machines designed for leisure in the 80’s into surprising musical instruments and graphical tools. It will leave nobody indifferent.",0.84,01-12-2013,76
europe-live-at-sweden-rock-30th-anniversary-show,"Not Available
",Europe: Live at Sweden Rock - 30th Anniversary Show,en,"On 7th June 2013, Europe took the stage in their home country Sweden for a special occasion: celebrating 30 years of rock music. The Swedish rock band celebrated this event together with 30,000 fans at the prestigious Sweden Rock Festival. Europe performed 28 songs, selecting their personal favourite moments spanning from their earlier years up to their most recent songs taken from albums including Last Look At Eden and Bag Of Bones; plus songs performed for the very first time.",0.6,20-10-2013,139
europe-rock-the-night,"Not Available
",Europe: Rock the Night,en,"Rock the Night: Collectors Edition is a DVD released by the Swedish hard rock band Europe. It features the music videos the band made from 1986 to 1992. The bonus material is live footage and interviews from Swedish TV. DVD format is DVD9.  The DVD was released as Rock the World in North America.  Videos:  1. The final countdown  2. Rock the night  3. Carrie  4. Cherokke  5. Superstitious  6. Open your heart  7. Let the good times rock  8. Prisoners on paradise  9. I'll cry for you  10. Halfway to heaven  Bonus features:
 - Rock-SM - Final 1982: ""In the Future to Come"" and ""The King Will Return"" (Live) + Award ceremony at Tyrol, Stockholm.
 - Casablanca - 1983: Interview with the band in the studio.
 - Bagen / Rocksugen - 1984: ""Scream of Anger"", ""Ninja"", ""Dreamer"" and ""Memories"" (Live) at the club Studion in Stockholm.
 - Rapport - 1986: Tour report from Örebro, Sweden.
 - Ritz - 1988: Report from the US tour with Def Leppard.",0.6,07-02-2004,90
eurotrip,Comedy,EuroTrip,en,"When Scott learns that his longtime cyber-buddy from Berlin is a gorgeous young woman, he and his friends embark on a trip across Europe.",22.959,20-02-2004,93
eurovision-song-contest-the-story-of-fire-saga,"Not Available
",Eurovision Song Contest: The Story of Fire Saga,en,"Two small-town aspiring musicians chase their pop star dreams at a global music competition, where high stakes, scheming rivals and onstage mishaps test their bond.",11.619,26-06-2020,123
eva-2011,Science Fiction Drama,EVA,es,"In 2041, humans live side-by-side with robots and androids. A well-known cybernetic engineer, Alex Garel, returns to his hometown to create a new model of robot child.",6.916,06-10-2011,94
eva-doesnt-sleep,"Not Available
",Eva Doesn't Sleep,es,"In 1952, Argentina's beloved First Lady, Eva Perón, died of cancer at the age of thirty-three. A renowned embalmer was commissioned by the grieving Juan Perón to preserve her body for display, and Argentines flocked to be near ""Evita"". Three years later, when his government was overthrown by a military coup, Perón fled the country before he could make arrangements for the transportation of his wife's body. The military junta now in control kidnapped the corpse; so afraid were they of Eva's symbolic power that they even made it illegal to utter her name.",1.948,05-11-2015,85
evan-almighty,Fantasy Comedy Family,Evan Almighty,en,"Junior congressman Evan Baxter, whose wish is to ""change the world"" is heard by none other than God. When God appears with the perplexing request to build an ark, Evan is sure he is losing it.",18.063,09-06-2007,96
evanescence-nissan-live-sets,"Not Available
",Evanescence: Nissan Live Sets,en,"Evanescence promoting their album ""The Open Door"" on Nissan Live Sets.  Track list:
 1) Weight of the World  2) The Only One  3) Call Me When You're Sober  4) Imaginary  5) Missing  6) Lithium  7) Good Enough  8) Your Star  9) Understanding",0.6,18-02-2016,28
evanescence-rock-in-rio-2011,"Not Available
",Evanescence: Rock in Rio 2011,en,"Evanescence at Cidade do Rock, Rio de Janeiro, Brazil on October 02, 2011. Setlist: 01. What You Want
 / 02. Going Under / 03. The Other Side / 04. Weight of the World / 05. Made of Stone / 06. My Immortal / 07. My Heart is Broken / 08. Your Star / 09. Sick / 10. The Change / 11. Sober / 12. Imaginary / 13. Bring Me to My Life",0.6,02-10-2011,59
