movie_id,vote_average,vote_count
yo,6.7,6
such-were-some-of-you,0,0
the-united-states-of-noooo,0,0
welcome-to-hell-2018,6.7,7
cult-2013,5.4,24
ayogya-2019,7.5,11
aracati,0,0
woman-on-the-run-2017,6.2,17
the-jam-makers,0,0
house-of-darkness-2016,6.5,15
five-numbers,6,3
concerto-macabre-the-films-of-john-brahm,7,1
noon-gun,0,0
7-02-only-the-righteous,3,1
i-have-tourettes-but-tourettes-doesnt-have-me,9,1
fbi-negotiator,3,3
vantage-point,6.4,1596
for-better-for-worse-1919,6.1,6
no-other-woman,5.5,2
mangoshake,0,0
ushpizin,6.5,12
wolf-mother,4.7,12
the-idea-of-a-lake,4.7,8
ten-years-japan,6,1
a-crowd-of-three,4.8,3
william-s-burroughs-a-man-within,6.6,19
todo-lo-que-seria-lucas-lauriente,7.5,4
barbie-as-the-princess-and-the-pauper,7.5,1120
night-runner,5.5,12
vick-2020,6.5,2
at-the-masquerade-ball,0,0
the-haunting-of-molly-bannister,6,4
the-frost,5,4
breathless-2008,7.1,82
haunted-state-whispers-from-history-past,0,0
tokyo-vampire-hotel-2017,6.4,7
stuck-between-stations,6.8,19
the-legend-of-bloody-mary,3.6,9
twin-blades-of-the-ninja,4.3,2
hellraiser-evolutions,0,0
yochi,5.5,2
a-birders-guide-to-everything,6.2,46
out-of-reach,4.6,80
havana-motor-club,6,4
strawberry-fields-2006,0,0
boy-culture,6.6,67
mad-maxine-frisky-road,0,0
making-coco-the-grant-fuhr-story,7.3,6
i-am-evel-knievel,6.3,10
woman-coming-out-of-the-sea,2,1
the-feels,5.8,112
street-kings,6.6,1013
fantastic-four-2005,5.8,7694
strange-days-2015,7,2
echo-of-the-mountain,6.9,6
hair-show,4.4,4
enter-the-wild,4.2,24
vera-drake,7.2,242
empty-cul-de-sacs,0,0
im-going-to-break-your-heart,6,1
the-orphan-killer,4,18
the-iceberg-that-sank-the-titanic,0,0
zero,5.8,6
the-dustwalker,5.3,9
the-wind-that-shakes-the-barley,7.4,522
fragments-of-feelings,6.5,1
27-dresses,6.4,2615
cinco-de-mayo-la-batalla,7.6,56
executor,5.6,4
white-reindeer,5.4,20
hotel-noir,5.8,33
henessey-of-the-mounted,0,0
the-pyramid-texts,0,0
men-who-sleep-in-trucks,0,0
the-wackness,6.3,210
if-i-had-wings,7,52
muhammad-and-larry,5.7,5
undertow-2009,7.5,87
twin-peaks-the-missing-pieces,7.4,126
the-outside-story,7,2
drone,6.5,14
an-outrage,0,0
merchants-of-doubt,7.6,68
guava-island,6.8,254
classic-albums-the-doors-the-doors,8.4,9
eliza-lynch-queen-of-paraguay,0,0
max-2016,10,1
the-c-word-2016,6.6,21
the-great-art-of-knowing,0,0
golden-time,6.8,20
david-attenborough-a-life-on-our-planet,8.6,202
anna-born-to-lead,5.4,35
i-had-bad-milk-in-dehradun,6,1
garbage-2018,4.6,6
clown,5.6,1024
mifune-the-last-samurai,7,32
my-sassy-girl-2008,6.6,282
blood-slaughter-massacre,2.3,3
hotel-torgo,6.4,7
edie-thea-a-very-long-engagement,6.1,8
white-creek,3,2
tinker-bell-and-the-legend-of-the-neverbeast,7.1,735
base-camp,4,1
ghosthunters,4.8,52
the-vagabond,6.7,92
witchcraft-xiv-angel-of-death,0,0
synecdoche-new-york,7.6,1002
sudden-death-2010,10,1
two-whales,0,0
brilliantlove,5.1,12
vidiyum-munn,5.9,4
hamilton-2020,8.5,832
the-pinch,9,1
cuando-acabe-el-verano,5.9,4
toe-tags,1,1
great-white-shark,4.6,5
summer-rain,5.6,10
hatred-2015,0,0
the-hidden-city,5.4,5
the-slanted-screen,10,1
creed,7.4,5665
the-comedians-of-comedy-live-at-the-el-rey,6.6,6
the-cheese-the-worms,0,0
bunker77,8,1
black-beauty-2020,8.5,227
testfilm-1,0,0
how-to-be-yours,7.2,5
carmen-1914,0,0
the-romantics,4.9,207
the-wishing-well,4.2,3
blame-it-on-mum,5.9,19
i-learn-america,0,0
architects-of-control-program-one-mass-control-the-future-of-mankind,4.3,2
malditos,6,1
bo-barkley-and-the-big-hurt,0,0
ghost-burger,6.8,5
my-fathers-my-mother-and-me,5.1,6
i-documentary-of-the-journalist,7.8,4
girls-aloud-out-of-control-live-from-the-o2,5.3,3
chihayafuru-part-ii,7.9,13
come-fly-with-me-the-story-of-pan-am,0,0
the-island-2005,6.7,4307
cabman-kate,0,0
mcbride-tune-in-for-murder,5,2
the-tunnel-2016,4.4,46
the-flesh-of-my-lovers,0,0
paradox,4.5,11
our-town-2007,5.5,17
undetectable,4.8,4
dl-hughley-contrarian,5.3,10
enough-said,6.7,625
true-fiction-2019,4.7,12
whos-camus-anyway,6.9,7
hawking,7.2,118
the-battleship-island,7.2,174
make-your-move,6.1,66
my-nannys-secret,5.2,6
broken-city,5.9,1150
hellbenders,5.5,36
my-perfect-romance,5.6,168
breakable-you,5.3,12
to-the-moon-2019,0,0
the-art-of-the-steal,7.1,35
elliot-the-littlest-reindeer,6.3,51
mirrormask,6.5,240
welcome-to-the-jungle-2013,5.1,320
elvis-found-alive,1,1
to-kill-a-man,6,23
days-in-the-country,7.3,4
the-10-conditions-of-love,0,0
obsession-letters-to-david-lynch,0,0
clarence-clemons-who-do-i-think-i-am,4,1
national-theatre-live-a-midsummer-nights-dream,7,3
viva-saint-agrippina,0,0
the-girl-who-invented-kissing,5.7,10
tommy-cooper-not-like-that-like-this,6.9,9
an-hour-to-kill,2.5,2
thermae-romae-ii,6.3,19
hellboy-2019,5.5,2578
the-fun-company,0,0
getting-acquainted,5.4,29
truth,5.6,21
the-usurers-grip,5,1
the-fortune-buddies,7,2
the-earth-belongs-to-no-one,5,1
the-wind-2018,5.7,147
ulterior-motives-reality-tv-massacre,0,0
the-president-vs-the-pirates,0,0
water-warriors,5,1
gurov-anna,5.8,6
the-stream-2013,5,2
the-coward,5.8,11
futari-wa-precure-max-heart-movie,6.9,9
new-order-the-new-order-story,6.8,5
worlds-weirdest-homes,6,1
christmas-at-the-chateau,6.5,1
dark-girls,6.7,11
naked-trip,7,1
the-perfect-date-2019,6.5,2816
for-the-emperor,6.4,33
wired-the-visual-effects-of-iron-man,6,2
franco-escamilla-bienvenido-al-mundo,8.7,81
horatios-drive-americas-first-road-trip,7.3,3
collision-2013,5.9,75
dave-allen-at-peace,4.3,16
mclaren,7.8,70
galaxy-zero,10,1
cinema-six,6,1
gotas,0,0
city-of-salt,2.5,2
the-eichmann-show,6.7,151
wax,5.4,22
hulk,5.5,4527
hk-hentai-kamen-2-abnormal-crisis,6.3,43
wet-bum,6.9,7
the-dust-storm,5.6,16
get-a-life-2012,7.4,5
twa-flight-800,6,9
mother-2016-4,6.5,89
madonna-the-lady-is-a-vamp,0,0
tenured,4.4,10
the-rocker,6,453
motocross-zombies-from-hell,1.7,3
chris-farley-anything-for-a-laugh,10,1
the-man-in-3b,5.5,8
one-nine-nine-four,6,9
one-man-and-his-shoes,6.5,4
the-great-chicken-wing-hunt,6.4,5
trapped-by-london-sharks,5,1
archons-space-invaders,10,1
the-good-bad-man,6.3,9
tribal-justice,0,0
crouching-tiger-hidden-dragon-sword-of-destiny,6,485
magick-lantern-cycle,7.9,7
oliver-twist-2005,6.7,939
count-2016,0,0
zapped-2014,6.2,499
wild-honey-2017,8.8,4
halloween-at-aunt-ethels,3.5,15
vessels,0,0
dark-town,3.4,8
dad-must-be-crazy,6.2,29
garfield-gets-real,5,88
charlottes-song,5.8,9
eddie-griffin-undeniable,7.5,4
to-hell-and-back-the-kane-hodder-story,8.1,19
what-a-difference-a-day-made-doris-day-superstar,10,1
the-bellies,7.4,5
where-is-sara-gomez,0,0
bob-lazar-area-51-and-flying-saucers,6.2,89
undercover-christmas,5.9,19
taprobana,6.5,6
the-swindlers-2017,6.8,56
park-hwa-young,8.5,2
how-to-start-a-revolution,5.2,6
system-shock,0,0
castaway-on-the-moon,8,478
you-are-my-vampire,7,1
the-scorned,4.8,6
nahan,0,0
uncovering-eden,0,0
brother-white,6.7,6
a-film-about-mikhail-kalatozov,5,1
maradona-86,6,1
college-2008,4.6,115
magic-camp-2020,7.1,158
moses-und-aron,10,1
wormwood,7.1,35
holy-ghost-reborn,10,1
bluebeard-2017,6.7,45
west-of-sunshine,6.3,6
the-watchman-2016,5.8,4
muddy-track,0,0
code-geass-lelouch-of-the-re-surrection,7.4,48
guardians-of-the-galaxy,7.9,23354
dutch-angle-chas-gerretsen-apocalypse-now,7,5
girls-dance-with-the-dead,0,0
the-student-body-2016,4,4
uppity-the-willy-t-ribbs-story,7.1,10
el-father-plays-himself,9,1
sunshine-cleaning,6.6,578
the-dark-military,4,1
the-killers-unstaged,0,0
cleaner,6,546
minnesota-nice,6.7,3
vampires-out-for-blood,4.1,29
bo-burnham-words-words-words,7.3,61
gloria-2013,6.7,129
beards-and-beemers,0,0
the-starr-sisters,0,0
10-items-or-less,6.3,165
mobile-suit-gundam-the-origin-v-clash-at-loum,7.2,6
the-craft-2017,0,0
the-devils-dosh,0,0
bodyguard-a-new-beginning,4.4,5
blink-2,0,0
nightmare-man,4.2,32
a-better-tomorrow-2010,6.1,45
gods-monsters,0,0
thoroughbreds-2017,6.4,822
vhs-lives-a-schlockumentary,9,3
britney-ever-after,3.6,28
the-muse-2007,0,0
paradox-a-rusty-lake-film,6,3
the-grotto,4,1
mardi-gras-made-in-china,7,1
the-night-shift-2017,1,1
home-sweet-hell,5.4,367
halloween-hell,3,4
