movie_id,vote_average,vote_count
luckystar-original-na-visual-to-animation,7,2
four-years-of-night,0,0
the-weak-ones,5.5,4
the-raconteurs-live-at-electric-lady,0,0
thor,6.8,17273
trolls-holiday,6.7,384
the-in-laws-2003,5.7,201
concert-for-george,8.4,47
construcciones,0,0
the-mills-of-the-gods,0,0
xmas-without-china,6,1
baseball-the-tenth-inning,7.8,5
bula-quo,2.6,7
foster,6.8,88
the-search-for-weng-weng,6,6
flight-of-the-butterflies,6.3,16
blood-road,5.3,9
chlorophyl,2,3
the-genesis-code,3,4
feeder,5,2
i-just-wanna-hug-you,7.1,17
bakunyu-sentai-pai-ranger,4,1
the-road-to-edmond,4,1
under-new-management,4,1
half-magic,5.7,30
the-last-station,6.4,149
hearty-paws,7.5,6
the-czar-of-black-hollywood,0,0
hitler-of-the-andes,0,0
cinderellas-hot-night,6,59
missed-the-calling,0,0
the-17s,0,0
too-young-to-die-2016,6.1,11
the-phoenix-incident,5.2,43
coffee-town,6.7,75
the-bomb-2015,6.6,10
marjorie-prime,6.1,140
e-60-pictures-presents-wwe-behind-the-curtain,0,0
the-listening-project,5.5,2
egg-2005,7.8,8
fright-night-2-new-blood,4.9,197
the-uncomfortable-truth,0,0
the-grey-automobile,6.4,9
foodfight,1.8,93
the-execution-of-gary-glitter,6,4
the-nowhere-inn,5.8,4
gary-owen-i-agree-with-myself,1,1
twink,5.3,4
dawn-2014,6.8,5
baby-driver,7.5,12509
the-fan-connection,0,0
500-years,7.3,4
the-bit-player,7.2,6
chita-rivera-a-lot-of-livin-to-do,0,0
to-russia-with-love,5.7,9
various-artists,0,0
toru,3.5,2
a-e-when-patients-attack,7,1
the-nanny-express,5.7,37
genius-party-beyond,6.1,32
great-great-great,5,2
nick-di-paolo-a-breath-of-fresh-air,5,1
bright-ones,0,0
the-age-of-blood,6.2,16
mysterious-girlfriend-x-a-mysterious-summer-festival,0,0
film:282089,6,320
the-legacy-of-the-bones,6.7,304
thrill-hill-vault-1976-1978-bruce-springsteen-the-e-street-band,0,0
henry-2013,8,1
terror-at-the-mall,7.4,8
hard-sell,5.8,33
the-goblin-man-of-norway,5,2
mrs-washington-goes-to-smith,4,2
happy-helladays,0,0
falco-falco-symphonic,5.2,3
where-lights-are-low,5,1
frozen-stars,3,3
the-wish-list,6.7,12
maynard,5.8,4
game-night,6.8,4570
the-cat-in-the-hat-told-from-the-cold,8,1
barbie-in-a-mermaid-tale,7.2,544
stuber,6.8,965
the-bling-ring,5.4,2661
the-marina-experiment,5,1
blame-2003,4.7,10
trash-dance,5.9,6
the-armstrong-lie,7,85
the-informant,4,1
the-door-in-the-woods,7.7,5
architects-engineers-solving-the-mystery-of-wtc-7,8,2
target-number-one,6.5,81
4-44-last-day-on-earth,4.7,108
vulture,0,0
yesterday-last-year,0,0
mommy-dead-and-dearest,7.5,181
epoch-evolution,4.7,7
symbiosis,0,0
the-marshes,3.3,4
camellia-project,5.3,4
at-sea,7.1,15
michael-schenker-fest-live-in-tokyo,8,1
tekken-blood-vengeance,6.9,163
bodkin-ras,3.5,4
memory-lane,4.3,19
fanatic,4.6,19
black-lights,0,0
green-collar-comedy-show,0,0
numb,6,68
greed-2019,5.6,62
commanding-cue,0,0
children-of-sorrow,5,21
oopiri,7.1,29
full-contact-2015,4.9,10
to-kid-or-not-to-kid,0,0
the-narrow-trail,0,0
exposed-2013,4.8,5
city-of-trees-2019,5.8,12
brunch-shift-massacre,10,1
uks-scariest-debt-collector,0,0
blood-brother,7,22
carrie-underwood-the-blown-away-tour-live,10,2
chicharon,0,0
tshweesh,5,1
ghosts-of-sugar-land,5.9,34
not-another-not-another-movie,3.4,18
unhittable-sidd-finch-and-the-tibetan-fastball,0,0
frazier-park-recut,5.3,4
supermodel,3.5,4
the-fever,5,10
wild-life,5.5,16
the-wild-and-wonderful-whites-of-west-virginia,6.8,51
super-able,0,0
ten-dead-men,4.3,8
neshoba,8,1
nick-di-paolo-another-senseless-killing,0,0
traces-of-love,6.4,5
the-intrigue,0,0
the-roots-of-monty-python,0,0
terry-pratchett-back-in-black,7.7,3
not-such-a-bad-guy-conversations-with-dabney-coleman,0,0
there-is-a-happy-land-further-awaay,5,1
the-stressful-adventures-of-boxhead-roundhead,8,2
murder-made-easy,4,1
boppin-at-the-glue-factory,7,1
tortured,5.5,37
obit,6.4,14
the-princess-and-the-pilot,8.2,76
vgl-hung,5.1,11
bletchley-park-code-breakings-forgotten-genius,6.5,2
collingwood-from-the-inside-out,1,1
neckan,7.4,5
from-rocky-to-creed-the-legacy-continues,6.8,11
dragonfly-2014,0,0
the-darkness-2016,4.8,505
the-ghouls,3.4,7
dreamer,3,2
the-royal-wedding-live-with-cord-and-tish,5.6,7
the-world-to-come,7.2,157
the-ark-2015,6.3,9
eloise-at-christmastime,6.6,49
tad-busted-circuits-and-ringing-ears,0,0
the-story-of-husbands-a-tribute-to-john-cassavetes,0,0
the-mule-2018,6.8,3823
monster-madness-the-golden-age-of-the-horror-film,8,2
the-locksmith,4.8,6
muse-simulation-theory,7.9,51
ways-of-the-sea,0,0
mobile-suit-gundam-thunderbolt-december-sky,7.4,9
the-addicted,2,2
stratosphere-girl,5.6,17
the-falkirk-cowboys,0,0
trick-2019,5.8,80
the-confabulators,0,0
dark-feed,4.5,30
bohemian-rhapsody,8,13848
national-treasure,6.6,4985
her-name-is-carla,6,1
zatoichi-the-last,5.2,10
bring-me-the-head-of-tim-horton,5,3
housequake,0,0
fathers-day-2019-1,9,1
california-typewriter,7,27
the-loving-story,7,18
tuberculo-gourmet,7.5,3
escape-to-black-tree-forest,0,0
swallowed,5,1
grand-champion,6.3,12
guerrilla-the-taking-of-patty-hearst,7,5
urge,4.3,179
ximbi-xombix,7,2
the-lodge,5.6,24
final-examination,3.7,10
3-days,0,0
touch-2014,4,1
hate-crime-2017,0,0
david-choe-high-risk,0,0
the-bravery-of-dora,0,0
hooligan-sparrow,7.4,8
go-down-death-2013,5.4,4
the-tulse-luper-suitcases-part-3-from-sark-to-the-finish,6.3,6
chelsea-on-the-rocks,6.4,7
the-illinois-parables,6.3,4
the-calm-beyond,6,1
take-off,6.1,15
hours-of-light,5.4,11
moonlight-serenade,5.1,14
tower-heist,6,2305
oh-love,0,0
the-river-of-my-dreams,0,0
cairo-jazzman,5,1
the-duke-of-burgundy,6.4,236
happening-a-clean-energy-revolution,6.5,4
dangerous-days,5,2
ice-girls-2016,6.5,23
the-land-has-eyes,5.7,6
birth-story-ina-may-gaskin-and-the-farm-midwives,0,0
cemetery-gates,3.8,14
storks,6.6,1876
gachi-boy-wrestling-with-a-memory,7,4
hollywood-musical,0,0
the-perfect-wedding,6.9,12
aurora-teagarden-mysteries-a-very-foul-play,7.6,38
the-last-film-festival,3.8,8
4th-period-mystery,6.6,15
tusk-2014,5.4,952
the-making-and-unmaking-of-the-earth,10,1
dream-theater-score-20th-anniversary-world-tour-live-with-the-octavarium-orchestra,7.6,7
how-to-fall-in-love,5.9,57
the-windmill-massacre,5.1,104
hanson-strong-enough-to-break,0,0
stranger-fruit,6.3,8
garage-sale-mystery-murder-most-medieval,5.9,23
hibi-rock,0,0
dawg-fight,6.5,40
carlos-jauregui-the-unforgettable-fag,0,0
nao-nasci-para-deixar-meus-olhos-perderem-tempo,0,0
the-kennedy-mystique-creating-camelot,0,0
casi-leyendas,6.1,24
cherry-crush,5.4,17
the-era-of-vampires,4.4,22
weepah-way-for-now,5.1,8
ghilli,6.7,46
whatever-love-means,6,1
girls-kissing,0,0
gretchen,7,1
memoirs-of-a-teenage-amnesiac,5.7,12
the-wind-rises,7.8,2093
europe-in-8-bits,5.6,11
north-americas-national-parks,6.5,2
the-silent-lay-steady,6.3,3
carrie-2013,6,3698
time,7,146
terry-pratchett-choosing-to-die,7.7,10
crossbow,6.5,11
eric-claptons-crossroads-guitar-festival-2004,6,2
lunarcy,5.6,5
sueno,4.8,6
gravity-2013,7.2,12815
tom-sawyer-huckleberry-finn,5.4,23
house-of-manson,5.4,13
ice-blues,5.5,17
lovers-in-a-dangerous-time,0,0
when-knights-were-cold,6,1
the-struggle-1913,5,2
the-real-four-jills,0,0
grassroots,4.9,11
flower,5.8,4
tides-2017,7,1
the-mill-at-calders-end,5,1
universal-soldiers,3.8,18
bad-hair-2020,5.5,11
ouija-house,5.5,74
t-rex-2014,0,0
another-story-of-love,5.8,11
suburban-girl,5.7,113
strong-island,6.3,73
film:480581,6.2,23
the-king,6.5,43
blood-rain,7.1,28
two-shots-fired,6.3,9
babel-2008,3,3
yin-yang-insane,0,0
memories-of-murder,8.1,2429
girls-guns-and-blood,5,3
grand-piano,6,399
ice-age-collision-course,6,3547
papa-hemingway-in-cuba,5.9,17
crack-2017-1,0,0
black-field,5.8,5
the-life-of-guskou-budori,6.8,11
dust-2012-1,0,0
golden-years-2016,6.4,27
melvin,6,1
7aum-arivu,6.6,40
orange-mittai,5.7,13
my-house-in-umbria,6.3,23
get-low,6.7,209
automata-2014,5.8,1327
barely-legal,3.8,40
