movie_id,vote_average,vote_count
eleven-eleven-2018,6,3
the-princess-switch,7.1,1876
on-the-banks-of-allan-water,3,1
following-the-ninth-in-the-footsteps-of-beethovens-final-symphony,8.8,4
wesley-williss-joyrides,7.3,6
grace-2014,5,156
thinking-like-a-mountain,6,2
bite-radius,0,0
blackhearts,5,3
the-ramen-girl,6.4,255
haruneko,0,0
dr-horrors-erotic-house-of-idiots,2,1
going-to-hell-the-movie,0,0
expensive-shit,0,0
blunt-force-trauma,5.1,64
the-world-and-the-woman,2,1
cutoff,0,0
group-sex,5.8,55
the-simp,0,0
the-goat,7.3,97
orochi-blood,6.2,5
touch-2013-1,6.3,3
top-gear-the-burma-special,8.8,12
the-gospel-of-matthew,8.5,2
tower-block,5.9,135
the-whistler-origins,6.5,57
the-black-string,5.3,21
werewolf-bitches-from-outer-space,1.5,2
the-amazing-bulk,2.6,41
monstrum-2018,6.8,78
the-dust-factory,5.7,29
freerunner,4.7,123
finders-keepers-2018,0,0
hit-the-road-india,8.7,3
wanuy,0,0
our-little-differences,5,3
good-for-nothing,6.5,9
1-1-2-hours,5,1
a-case-of-you,5.6,238
frat-house-massacre,0,0
lucha-libre-life-behind-the-mask,6,1
the-winter-comes-after-autumn,5.5,2
everybody-leaves,6.7,15
sweet-water,5,1
grandma-2015,6.4,290
papanasam,7.8,32
the-stranger-on-the-bridge,7.8,2
what-happened-on-23rd-street-in-1901,0,0
born-into-mafia,1,1
encounter-2016,3.3,9
the-lamb-2016,0,0
chris-delia-white-male-black-comic,6.9,8
weekends,6.5,2
dumbstruck,5.9,4
mandrill,5.4,8
tell-me-how-i-die,5.6,169
escape-from-babylon,0,0
novena-2005,5.6,5
henry-cho-whats-that-clickin-noise,6,3
the-night-before-2015,6.1,1309
the-manchurian-candidate-2004,6.4,1153
masters-of-love,4,2
teddy-at-the-throttle,6.2,11
future-world,4.4,179
the-fiveish-doctors-reboot,8,42
this-is-40,5.8,1750
mauchos,0,0
tony,6,52
the-professor-and-his-beloved-equation,7.2,11
flight-of-the-cardinal,3.9,8
terms-and-conditions-may-apply,7,147
heroic-losers,7.8,412
surviving-progress,7.3,29
writers-block-2013,4.2,5
for-sale-2020,0,0
street-life-living-on-nanjing-road,6.9,4
the-off-season,4.1,7
house-of-cardin,7,3
nobody-knows-im-here,6.9,137
consume-2019,4,1
vacation-2013-1,5.4,5
the-argument-2020-1,6.4,7
night-2007,7,1
zoombies,5.2,135
touching-home,5.6,8
west-of-her,5,3
mukunda,7.3,4
when-stand-up-stood-out,5.7,7
the-battle-of-britain,6.1,4
valhalla-rising,6.1,894
fukry,0,0
the-masterpiece-that-almost-wasnt,7,1
bori,6.3,3
the-last-recipe,7,16
countdown-armageddon,5.8,7
the-simulation-hypothesis,7.3,3
frankenthug,0,0
toast-2006,5,2
morning,5,4
film:558622,5.6,51
winston-churchill-walking-with-destiny,6.3,6
the-michael-schenker-group-the-30th-anniversary-concert-live-in-tokyo,8,3
my-uncle-john-is-a-zombie,0,0
how-to-remain-single,8,1
dragons-fire-ice,7.5,4
the-dark-place,5.2,15
dust-2009,6,2
harry-grows-up,6,2
the-blood-of-wolves-2018,6.4,12
unrivaled,3,8
youre-in-charge,0,0
daniel-sloss-jigsaw,8.3,5
the-odds-2019-1,5.7,31
film:457754,6.2,17
the-trip-to-spain,6.6,72
freek-de-jonge-circus-kribbe,0,0
the-evil-2003,0,0
stormtroopers,8,1
bittersweet-waters,5,2
the-masked-monkeys,0,0
the-infiltrators,8,3
the-godfather-legacy,7.2,13
great-white-shark-a-living-legend,0,0
human-beings,6,1
the-equalizer-2,6.6,3707
b-girl,6.1,22
7-days-in-slow-motion,0,0
city-of-dead-men,4.8,19
a-christmas-wedding,5.2,23
ares-11,6,1
god-grew-tired-of-us,7.2,35
hogzilla,2.9,6
making-the-monkees,6.5,2
tokyo-gore-police,6,206
finding-a-family,6.2,12
growth,5.6,67
chaplin-today-limelight,4.7,9
maari-2,5.3,20
braxton-butcher,5,3
exhibition-on-screen-david-hockney-at-the-royal-academy-of-arts,0,0
the-wrong-teacher,7.4,6
the-moose-head-over-the-mantel,4,1
the-legend-of-hercules,4.7,1085
hunt-for-the-abominable-snowman,0,0
classic-game-room,7.5,2
triumph-election-watch,10,1
arifa,0,0
gurozuka,6,2
friend-like-me,0,0
mother-teresa-of-calcutta,6.8,13
if-i-stay,7.4,3723
the-forbidden-room-2015,5.9,69
masterspy-of-moscow-george-blake,0,0
home-sweet-home-1914,5.4,9
hardcore-to-horror,9,3
the-horses-of-fukushima,5.3,6
fidaa,7.1,16
my-mars-bar-movie,0,0
the-rise,6.7,74
top-dog-2014,5,14
wendys-shabbat,0,0
national-theatre-live-jane-eyre,6.8,4
the-kiss-2008,7,3
madeas-big-happy-family,7,107
night-people-2005,0,0
bride-wars,6.2,2487
coffee-cabbage,0,0
the-return-2019,0,0
the-unjust,6.4,72
assassins-game,4,1
filth-and-wisdom,5.7,39
im-flash,6.1,9
back-in-the-hood-gang-war-2,5,1
wiener-dog,5.6,152
wreckers,5.5,51
olympia-2018-1,0,0
tammy,5.3,1018
bo-burnham-what,7.9,160
tras-la-oscuridad,0,0
everybody-loves-somebody,6.5,104
the-ground-we-won,7.2,5
lowlife-2017,6.3,51
bats-human-harvest,4.7,26
gun-crazy-episode-4-requiem-for-a-bodyguard,0,0
8-bit-generation-the-commodore-wars,6.5,8
manborg,5.3,50
the-lieutenants-last-fight,6,1
mademoiselle-c,5.1,19
the-inevitable-defeat-of-mister-pete,7.5,61
third-eye-spies,5,1
a-drive-with-linnea-and-donald,0,0
the-storyteller-2018,7,4
the-hunt-2020,6.7,2034
dumbbells,3.8,18
street-fighter-round-one-fight,4.1,9
terror-in-the-woods,6.5,4
bruut,0,0
ninja-apocalypse-2014,3.5,20
harry-dorights-prelude-to-hell,8,2
f-the-prom,5.9,333
wild-girl-waltz,8,1
gunda-2020,7.6,13
driving-while-black-race-space-and-mobility-in-america,8,1
morrissey-25-live,6.3,6
transcendent-man,6.8,37
molly-moon-and-the-incredible-book-of-hypnotism,5.3,71
white-raven,5,1
lying-to-mom,6.3,6
lyle,4,12
miracle-on-everest,7,4
the-sorrows-of-the-unfaithful,0,0
12-and-holding,7.1,59
captain-webb,5.1,8
god-bless-america,7.1,733
a-dogs-journey,8.1,1016
tholi-prema-2018,7.6,10
el-elemento-enigmatico,7,1
unknown-origins,6.2,304
the-adventures-of-tarzan,6.5,1
welcome-2-karachi,3.8,3
crazy-on-the-outside,4.9,86
finding-normal,6.3,34
arachnicide,4.8,4
the-sound-of-the-wind,0,0
goodnight-for-justice-the-measure-of-a-man,4.9,4
the-driver-2015,6.3,3
x-moor,4.1,14
christmas-in-the-heartland,6.3,34
the-mighty-atom,0,0
clipping-adam,7,1
evil-bong-high-5,3.1,12
27-gone-too-soon,6.1,37
lucky-country,3.3,2
the-pruitt-igoe-myth,6.6,15
operation-odessa,7.4,53
waiting-in-the-wings-the-musical,5.9,7
atacada-la-teoria-del-dolor,7.5,18
when-time-becomes-a-woman,5.5,5
the-secret-life-of-sue-townsend-aged-68-3-4,7,1
mumbai-love,0,0
black-butler,7.1,87
maz-jobrani-immigrant,6.3,15
buffalo-girls-2012,8,3
nilalang,5.6,5
crop-2016,0,0
mathu-vadalara,7.5,16
half-the-sky-turning-oppression-into-opportunity-for-women-worldwide,7.3,4
no-subtitles-necessary-laszlo-vilmos,6.1,8
bag-boy,3.3,8
widow,0,0
miss-representation,7.5,64
curse-of-alcatraz,2.6,8
the-animatrix,7.2,1133
bro-2016,0,0
the-mind-job,7,1
bobby-sands-66-days,7.1,14
dragon-age-redemption,6.4,17
tna-no-surrender-2012,0,0
viva-2015,7.8,48
the-decoy-bride,6.1,182
baton,4,2
time-between-dog-and-wolf,5.1,6
anne,3.2,9
christmas-waltz,8.1,14
hamlet-2,6,132
daylight-savings,0,0
the-very-private-work-of-sister-k,7,2
hope-ranch-2020,6.7,3
weapons,5.8,10
lxhxn,8,1
bodyguards-secret-lives-from-the-watchtower,4.6,5
anonymous-noise,8,18
tropicalia,6.9,15
corporate-fm,0,0
find-me-2018,6.8,5
101-dalmatians-ii-patchs-london-adventure,6,903
bobby-bumps-fight,0,0
the-green-prince,7.3,32
why-its-kicking-off-everywhere,0,0
first-round-down,10,1
opium-diary-of-a-madwoman,5.1,14
walk-like-a-man-2008,5.5,2
gods-left-hand-devils-right-hand,4,3
the-rise-and-fall-of-an-american-scumbag,6,1
hatsu,0,0
assimilate,6.5,184
here-for-life,5.8,4
neverknock,4.7,39
bagman,2,2
the-road-uphill,7,1
us-2019,7,5425
night-shift-2017,0,0
